2023-09-12 21:23:41,085 DEBUG   HandlerThread:260731 [system_monitor.py:probe():210] {'os': 'Linux-6.2.0-32-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-09-12T13:23:41.080383', 'startedAt': '2023-09-12T13:23:38.316983', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/zhihao/A2SP/rllib_A2SP/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/caozh20/rllib_A2SP.git', 'commit': '535f67871d238125d447d6d2b78163a2f48a85ef'}, 'email': 'caozh20@foxmail.com', 'root': '/home/zhihao/A2SP/rllib_A2SP', 'host': 'zhihao3070', 'username': 'zhihao', 'executable': '/home/zhihao/anaconda3/envs/rllib/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2722.7904375, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 3973.641, 'min': 2200.0, 'max': 3400.0}, {'current': 3879.631, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 4386.532, 'min': 2200.0, 'max': 3400.0}, {'current': 3886.038, 'min': 2200.0, 'max': 3400.0}, {'current': 2863.339, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2873.672, 'min': 2200.0, 'max': 3400.0}, {'current': 3586.167, 'min': 2200.0, 'max': 3400.0}, {'current': 3604.059, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3400.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2869.482, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 4578.309, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3829.602, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 3593.32, 'min': 2200.0, 'max': 3400.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3400.0}, {'current': 4130.026, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 118.2770767211914}}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 62.6903190612793}}
2023-09-12 21:23:41,085 INFO    HandlerThread:260731 [system_monitor.py:probe():211] Finished collecting system info
2023-09-12 21:23:41,085 INFO    HandlerThread:260731 [system_monitor.py:probe():214] Publishing system info
2023-09-12 21:23:41,085 DEBUG   HandlerThread:260731 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-12 21:23:41,086 DEBUG   HandlerThread:260731 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-12 21:23:41,086 DEBUG   HandlerThread:260731 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-09-12 21:23:41,760 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/requirements.txt
2023-09-12 21:23:41,760 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/conda-environment.yaml
2023-09-12 21:23:42,624 DEBUG   HandlerThread:260731 [system_info.py:_save_conda():87] Saving conda packages done
2023-09-12 21:23:42,624 INFO    HandlerThread:260731 [system_monitor.py:probe():216] Finished publishing system info
2023-09-12 21:23:42,629 DEBUG   SenderThread:260731 [sender.py:send():379] send: files
2023-09-12 21:23:42,629 INFO    SenderThread:260731 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-12 21:23:42,634 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: stop_status
2023-09-12 21:23:42,634 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: stop_status
2023-09-12 21:23:42,675 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-12 21:23:42,759 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/conda-environment.yaml
2023-09-12 21:23:42,759 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/wandb-metadata.json
2023-09-12 21:23:43,237 DEBUG   SenderThread:260731 [sender.py:send():379] send: telemetry
2023-09-12 21:23:44,056 INFO    wandb-upload_0:260731 [upload_job.py:push():131] Uploaded file /tmp/tmpc29595qrwandb/zrswv10a-wandb-metadata.json
2023-09-12 21:23:44,234 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:23:44,760 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:46,761 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:49,234 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:23:50,761 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:53,762 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:54,688 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:23:57,634 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: stop_status
2023-09-12 21:23:57,634 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-12 21:23:57,634 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: stop_status
2023-09-12 21:23:57,763 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:58,763 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:59,727 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:23:59,763 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:23:59,858 DEBUG   SenderThread:260731 [sender.py:send():379] send: exit
2023-09-12 21:23:59,858 INFO    SenderThread:260731 [sender.py:send_exit():584] handling exit code: 1
2023-09-12 21:23:59,858 INFO    SenderThread:260731 [sender.py:send_exit():586] handling runtime: 18
2023-09-12 21:23:59,858 INFO    SenderThread:260731 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-12 21:23:59,858 INFO    SenderThread:260731 [sender.py:send_exit():592] send defer
2023-09-12 21:23:59,859 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,859 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 0
2023-09-12 21:23:59,859 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,859 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 0
2023-09-12 21:23:59,859 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 1
2023-09-12 21:23:59,859 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,859 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 1
2023-09-12 21:23:59,859 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,859 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 1
2023-09-12 21:23:59,859 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 2
2023-09-12 21:23:59,859 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,859 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 2
2023-09-12 21:23:59,859 INFO    HandlerThread:260731 [system_monitor.py:finish():190] Stopping system monitor
2023-09-12 21:23:59,859 INFO    HandlerThread:260731 [interfaces.py:finish():202] Joined cpu monitor
2023-09-12 21:23:59,860 DEBUG   SystemMonitor:260731 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-12 21:23:59,860 DEBUG   SystemMonitor:260731 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-09-12 21:23:59,860 INFO    HandlerThread:260731 [interfaces.py:finish():202] Joined disk monitor
2023-09-12 21:23:59,860 DEBUG   SystemMonitor:260731 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-09-12 21:23:59,913 INFO    HandlerThread:260731 [interfaces.py:finish():202] Joined gpu monitor
2023-09-12 21:23:59,914 INFO    HandlerThread:260731 [interfaces.py:finish():202] Joined memory monitor
2023-09-12 21:23:59,914 INFO    HandlerThread:260731 [interfaces.py:finish():202] Joined network monitor
2023-09-12 21:23:59,914 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,914 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 2
2023-09-12 21:23:59,914 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 3
2023-09-12 21:23:59,914 DEBUG   SenderThread:260731 [sender.py:send():379] send: stats
2023-09-12 21:23:59,914 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,914 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 3
2023-09-12 21:23:59,915 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 3
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 4
2023-09-12 21:23:59,915 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,915 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 4
2023-09-12 21:23:59,915 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 4
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 5
2023-09-12 21:23:59,915 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,915 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 5
2023-09-12 21:23:59,915 DEBUG   SenderThread:260731 [sender.py:send():379] send: summary
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-12 21:23:59,915 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 5
2023-09-12 21:23:59,915 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 6
2023-09-12 21:23:59,916 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:23:59,916 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 6
2023-09-12 21:23:59,916 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:23:59,916 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 6
2023-09-12 21:23:59,918 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:24:00,438 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 7
2023-09-12 21:24:00,439 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:00,439 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 7
2023-09-12 21:24:00,439 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:00,439 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 7
2023-09-12 21:24:00,763 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/config.yaml
2023-09-12 21:24:00,764 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:24:00,764 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/wandb-summary.json
2023-09-12 21:24:00,858 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-12 21:24:01,764 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:24:03,715 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 8
2023-09-12 21:24:03,715 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: poll_exit
2023-09-12 21:24:03,716 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:03,716 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 8
2023-09-12 21:24:03,716 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:03,716 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 8
2023-09-12 21:24:03,716 INFO    SenderThread:260731 [job_builder.py:build():281] Attempting to build job artifact
2023-09-12 21:24:03,716 INFO    SenderThread:260731 [job_builder.py:_get_source_type():393] is repo sourced job
2023-09-12 21:24:03,717 INFO    SenderThread:260731 [job_builder.py:build():369] adding wandb-job metadata file
2023-09-12 21:24:03,733 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 9
2023-09-12 21:24:03,733 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:03,733 DEBUG   SenderThread:260731 [sender.py:send():379] send: artifact
2023-09-12 21:24:03,733 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 9
2023-09-12 21:24:03,764 INFO    Thread-12 :260731 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:24:05,860 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: keepalive
2023-09-12 21:24:05,861 INFO    SenderThread:260731 [sender.py:send_artifact():1453] sent artifact job-https___github.com_caozh20_rllib_A2SP.git_main.py - {'id': 'QXJ0aWZhY3Q6NTY1NzM5MTU4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjk2ODY2NjA4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTY1NzM5MTU4', 'versionIndex': 0}}}
2023-09-12 21:24:05,862 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:05,862 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 9
2023-09-12 21:24:05,862 INFO    SenderThread:260731 [dir_watcher.py:finish():358] shutting down directory watcher
2023-09-12 21:24:05,862 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:24:06,765 INFO    SenderThread:260731 [dir_watcher.py:finish():388] scan: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files
2023-09-12 21:24:06,765 INFO    SenderThread:260731 [dir_watcher.py:finish():402] scan save: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/conda-environment.yaml conda-environment.yaml
2023-09-12 21:24:06,766 INFO    SenderThread:260731 [dir_watcher.py:finish():402] scan save: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log output.log
2023-09-12 21:24:06,766 INFO    SenderThread:260731 [dir_watcher.py:finish():402] scan save: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/wandb-metadata.json wandb-metadata.json
2023-09-12 21:24:06,766 INFO    SenderThread:260731 [dir_watcher.py:finish():402] scan save: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/config.yaml config.yaml
2023-09-12 21:24:06,766 INFO    SenderThread:260731 [dir_watcher.py:finish():402] scan save: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/requirements.txt requirements.txt
2023-09-12 21:24:06,769 INFO    SenderThread:260731 [dir_watcher.py:finish():402] scan save: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/wandb-summary.json wandb-summary.json
2023-09-12 21:24:06,770 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 10
2023-09-12 21:24:06,772 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:06,772 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 10
2023-09-12 21:24:06,772 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:06,772 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 10
2023-09-12 21:24:06,772 INFO    SenderThread:260731 [file_pusher.py:finish():175] shutting down file pusher
2023-09-12 21:24:07,503 INFO    wandb-upload_0:260731 [upload_job.py:push():131] Uploaded file /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/conda-environment.yaml
2023-09-12 21:24:07,876 INFO    wandb-upload_4:260731 [upload_job.py:push():131] Uploaded file /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/wandb-summary.json
2023-09-12 21:24:08,631 INFO    wandb-upload_3:260731 [upload_job.py:push():131] Uploaded file /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/requirements.txt
2023-09-12 21:24:08,632 INFO    wandb-upload_1:260731 [upload_job.py:push():131] Uploaded file /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/output.log
2023-09-12 21:24:09,960 INFO    wandb-upload_2:260731 [upload_job.py:push():131] Uploaded file /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/files/config.yaml
2023-09-12 21:24:10,160 INFO    Thread-11 (_thread_body):260731 [sender.py:transition_state():612] send defer: 11
2023-09-12 21:24:10,160 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:10,161 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 11
2023-09-12 21:24:10,161 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:10,161 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 11
2023-09-12 21:24:10,161 INFO    SenderThread:260731 [file_pusher.py:join():181] waiting for file pusher
2023-09-12 21:24:10,161 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 12
2023-09-12 21:24:10,161 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:10,161 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 12
2023-09-12 21:24:10,161 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:10,161 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 12
2023-09-12 21:24:10,161 INFO    SenderThread:260731 [file_stream.py:finish():594] file stream finish called
2023-09-12 21:24:10,816 INFO    SenderThread:260731 [file_stream.py:finish():598] file stream finish is done
2023-09-12 21:24:10,817 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 13
2023-09-12 21:24:10,817 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:10,817 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 13
2023-09-12 21:24:10,817 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:10,817 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 13
2023-09-12 21:24:10,817 INFO    SenderThread:260731 [sender.py:transition_state():612] send defer: 14
2023-09-12 21:24:10,817 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: defer
2023-09-12 21:24:10,817 INFO    HandlerThread:260731 [handler.py:handle_request_defer():170] handle defer: 14
2023-09-12 21:24:10,817 DEBUG   SenderThread:260731 [sender.py:send():379] send: final
2023-09-12 21:24:10,817 DEBUG   SenderThread:260731 [sender.py:send():379] send: footer
2023-09-12 21:24:10,818 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: defer
2023-09-12 21:24:10,818 INFO    SenderThread:260731 [sender.py:send_request_defer():608] handle sender defer: 14
2023-09-12 21:24:10,818 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-12 21:24:10,818 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: poll_exit
2023-09-12 21:24:10,818 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: server_info
2023-09-12 21:24:10,819 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: get_summary
2023-09-12 21:24:10,819 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: server_info
2023-09-12 21:24:10,820 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: sampled_history
2023-09-12 21:24:10,820 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-12 21:24:10,821 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: job_info
2023-09-12 21:24:11,267 DEBUG   SenderThread:260731 [sender.py:send_request():406] send_request: job_info
2023-09-12 21:24:11,267 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: status_report
2023-09-12 21:24:11,268 INFO    MainThread:260731 [wandb_run.py:_footer_history_summary_info():3557] rendering history
2023-09-12 21:24:11,268 INFO    MainThread:260731 [wandb_run.py:_footer_history_summary_info():3589] rendering summary
2023-09-12 21:24:11,268 INFO    MainThread:260731 [wandb_run.py:_footer_sync_info():3516] logging synced files
2023-09-12 21:24:11,268 DEBUG   HandlerThread:260731 [handler.py:handle_request():144] handle_request: shutdown
2023-09-12 21:24:11,268 INFO    HandlerThread:260731 [handler.py:finish():840] shutting down handler
2023-09-12 21:24:12,267 INFO    SenderThread:260731 [sender.py:finish():1531] shutting down sender
2023-09-12 21:24:12,268 INFO    SenderThread:260731 [file_pusher.py:finish():175] shutting down file pusher
2023-09-12 21:24:12,268 INFO    SenderThread:260731 [file_pusher.py:join():181] waiting for file pusher
2023-09-12 21:24:12,268 INFO    WriterThread:260731 [datastore.py:close():294] close: /home/zhihao/A2SP/rllib_A2SP/wandb/run-20230912_212338-hd9g7xac/run-hd9g7xac.wandb
